,Unnamed: 0,iso3,age,female,urban,edu,year,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits,sum_food
36095,36095,GIN,999.0,999,999,999,2018,1.35547792310557,14.8960987255436,0.997087503828803,0.042053896097947276,4.39465759105174,7.38217986400721,2.39417283464468,75.9617191961491,2.14221227867056,1.35547792310557,2698.81820020331,94.977375456424,1750.20153730665,230.24311546419,5.15643414196312,92.4857389615303,1727.14487168505,432.141234626704,0.367444350099644,20.2572614911746,162.772984146709,660.79869527344,67.8627604147706,2.57962200819001,12.0126616133991,9.46103045096642,51.7039033793054,62.8984055135554,0.0007500044225808189,0.0005673830998281246,0.009080458690700479,0.08514918699597383,0.005627044482233872,0.0011351044822216377,0.005792419977354195,0.023661738922548376,0.01941917812226965,0.025450926467399437,0.057388816375186176,0.22069874209677673,0.015242298534453328,0.004648112418684087,0.42280181566847436,0.028989846979405886,0.03154302616596193,697.8805273416666
36659,36659,GMB,999.0,999,999,999,2018,1.10297790336144,9.4796977810944,1.07194149145395,0.025474099041864744,8.0119372127492,9.73527676201394,2.67886564143277,16.2544411262107,2.16734884372385,1.10297790336144,2529.49151270774,103.172297103572,1163.77216117935,369.358617403474,6.65704976014739,85.5541923579405,1714.29479560366,191.848386340597,6.80953145511873,19.4466632999756,99.5818087650231,937.667656346017,325.133850553436,2.71559605626287,9.72971503836618,9.554127283388247,27.0102353118226,61.2638356942636,0.0010480522632165662,0.00011099931934788039,0.02353457474133098,0.25881090736170664,0.0032922928501021706,0.001396154052935786,0.012245711735660652,0.0636555286229822,0.011410049261788457,0.058587751135080676,0.10298365467967063,0.268880485309725,0.019756590360893715,0.011610674649624403,0.006994474701311835,0.07943828921455326,0.05076971069820448,605.1740371980788
37223,37223,GNB,999.0,999,999,999,2018,1.10138534710402,7.82270401310168,1.18913215186894,0.03982009695415591,6.38055937456277,11.8540353927592,2.00717212190868,62.1405336074108,2.20183429931018,1.10138534710402,1982.48566958673,87.617524795328,1791.24411542383,265.527923155996,13.2791562127565,75.411189381193,1981.50254631067,364.88895731201,4.57367047159157,11.2541049999946,131.765840273508,791.334624609364,16.3866555918972,2.63908134099817,9.85196168944742,11.2119419049239,31.0705908454106,60.416867205112,0.0005496869431731319,0.0001548659603269426,0.01160953995291567,0.15263357608436073,0.005978047373183201,0.000976667976080915,0.00399661401099427,0.013315366360228295,0.01639010249645921,0.003879782314288425,0.013969529060732616,0.23921874475892754,0.009649124310710128,0.06945985443550066,0.26118892190844,0.10552812550861111,0.051681353590911125,1308.9334863112454
37787,37787,GNQ,999.0,999,999,999,2018,1.41911032030635,13.4602969371327,1.2369736172547,0.03510973156891993,6.94220946829842,13.1370214587804,0.252598007647696,98.5431375280148,2.57247072096593,1.41911032030635,1981.30285185531,95.2406332645926,2554.0184688371,288.648078803437,9.48265334837183,73.5771260131462,1998.30631559451,533.619303825556,3.09726182474548,29.0700682129944,148.945771004357,794.055421319623,229.231031037667,2.69356960623911,11.6313708337771,10.1846073515503,57.9924435173173,59.2508754329491,0.0004892290328281477,0.0003231587334157755,0.016423298220248506,0.17324675570004108,0.009370976861510118,0.0013331003822959812,0.003278325501115341,0.047926009991171206,0.02333860743670522,0.004293931518032845,0.03463994899996568,0.27120163186202456,0.010035145051325798,0.03247800008884727,0.12588834404198812,0.13018368824207524,0.08044011676748929,1131.6819254306563
38351,38351,GRC,999.0,999,999,999,2018,1.62184969886739,19.1764833438963,2.03198782493428,0.16652442641260712,11.0138431803702,8.90432730423217,3.97713108435581,88.045539537047,4.58790806001142,1.62184969886739,1005.79048411245,92.1340497848512,4125.94240994503,303.783527940407,11.9411438044194,178.042002475544,1674.61746398293,906.270020665346,7.93551097640429,30.9731561248614,180.821428097589,1554.85410565359,481.623145588815,2.75494662920543,12.8248499621349,14.5338667734113,93.2819909747576,47.517558903888,0.002506882317079279,0.0023467691013057514,0.02015024616990995,0.09683183281589039,0.08299239211894786,0.039558646039547424,0.02054361777937889,0.03968166131930091,0.10033587416525239,0.007118487344508907,0.044377299656316496,0.0275205328506364,0.009567158892765703,0.01804528779859406,0.1038943979602692,0.11821632879760932,0.09978815846008007,772.083706486139
38915,38915,GRD,999.0,999,999,999,2018,1.28365420682335,17.1442407125107,1.11755177699009,0.0714679583143526,3.97542605401871,12.8371972275286,2.86931479075644,53.1981131188475,3.05621247976943,1.28365420682335,898.28447974966,118.681212511151,1529.11513196507,306.322490145563,11.1714079383273,156.814628516831,2184.67708870139,721.630018609729,7.05582048572016,20.6303736931568,189.617866094717,685.378502549943,326.869009094339,2.64413646035767,7.27478565104141,11.6089702231972,57.0847777512809,56.0847387360271,0.0003704812686062605,0.00011483730949073603,0.02099969623971623,0.1897430961594346,0.015603196699897312,0.005766496683356382,0.02678691167955539,0.02217511927071893,0.021077046483963812,0.008798128450188878,0.02071189404581047,0.22169861622664486,2.8621458779069618e-05,0.02555675442505788,0.014407519321359372,0.22592055603307387,0.10877306992999326,1116.6714966475665
39479,39479,GTM,999.0,999,999,999,2018,1.42681253511934,20.3996993448034,1.17856449106954,0.05514745074533122,11.2141939054014,4.39737448368184,1.79440902532399,56.4064513410915,1.96610683469542,1.42681253511934,1349.2571257051,80.4823281193069,2155.8050639273,388.055178197022,16.4496063068784,155.820380545977,2615.67440547402,764.39185844571,31.2937239187227,24.5729727088748,225.058201154922,1002.4518037093,11.8691867628337,2.71672828631351,8.06731454547579,5.08980537636525,51.1237346373227,68.4945892206605,0.0004987259507851228,0.00030473295159102207,0.01677300708762613,0.24240233432877836,0.01292565270165645,0.009993955147244063,0.023591420227170035,0.005657390435775267,0.056540044858727975,0.03980945818332333,0.021568599218951316,0.2859307290990395,0.002434301699672115,0.04328878079545432,0.025338848487526492,0.08675767332632679,0.07103689475502052,1064.606334405862
40043,40043,GUY,999.0,999,999,999,2018,0.968522185540067,14.7536923694858,1.19884115317512,0.10038555607830864,6.44604362419866,10.1719203217495,3.0727323590754,66.6902324383007,2.94073208468598,0.968522185540067,1651.63909282628,122.59150448587,1973.71952712716,169.112898621261,5.92224271131742,88.691236307693,2230.751210826,730.781826275543,13.2384505657937,8.91913035272239,228.142482216991,384.12659102257,62.3673617186684,2.39240364158495,15.4829135268118,9.54366401726342,75.4317047452929,59.6018402043956,0.0003881210893606302,0.0004023897737472237,0.016394734183433367,0.21716498980534585,0.011828706056184387,0.005669331297234232,0.017222789718069065,0.03252020938835256,0.034555394138788276,0.05326500768460138,0.0035811359166457637,0.19976185293543022,0.006218865914703796,0.01602231620564321,0.023773328888610622,0.10877731975169365,0.1520679511738471,1333.6795934684005
40607,40607,HND,999.0,999,999,999,2018,1.20152505353613,17.5861808111916,1.22049271951156,0.07060737003261441,6.56016622713028,8.03260594315141,2.81678127351968,87.6289176442748,3.15917140486136,1.20152505353613,1355.5497661447,110.83681036767,1764.49263418675,261.408428681801,6.67982403371977,125.2145249481,2341.92118364711,707.620295369331,20.2819401263845,18.0204429465764,236.759032448265,592.073611208446,38.3542549935625,2.54121665102941,10.5877801469029,9.7516903148149,57.650486279518,58.9270763666684,0.0005023852209916808,0.00021726419979936352,0.024518420174577844,0.3301815076076416,0.00266398521653944,0.008723781462186225,0.02459518262582168,0.011443305914148284,0.029898048648884887,0.05487115649644383,0.02355993404907893,0.2247563659660825,0.004326094003742967,0.03869477421533366,0.03904570259039204,0.027767967211393442,0.08362675436432712,1062.2411636998195
41171,41171,HRV,999.0,999,999,999,2018,1.81096099444394,25.8585974603257,1.44661062139907,0.13033111916302514,6.39998943371225,10.0788329585836,4.69249360937155,102.456777783001,3.87153579542757,1.81096099444394,1919.05969489166,26.7765408472567,2320.50235836518,236.425319804559,12.7441627516194,108.691355390272,3026.21076019627,768.771705195064,12.2701886668847,36.3771508635306,414.777879722713,776.908695227395,1004.95074601332,2.58855347260872,13.3476892831683,13.4725948327912,90.0434538851655,48.4679290552421,0.0004004958412975642,0.0008334900154831351,0.013520266404273127,0.04524009340909755,0.050806189611528205,0.01699286251613101,0.016660718094736477,0.02224612983192659,0.14393092343200403,0.06400466445890769,0.03313342735629222,0.09862426909112895,0.005056759313989091,0.004690673258485146,0.045270381245769785,0.2742887906685969,0.033968746287327406,1753.0516601986399
41735,41735,HTI,999.0,999,999,999,2018,1.32090171596396,18.5826037807591,0.994067404618794,0.08081781053273009,4.50879052469904,6.42530900696773,1.66729495573823,77.6113499586154,3.00135097589316,1.32090171596396,1584.8153197041,108.401232070735,2068.08441987091,255.289726331163,6.64785696061569,73.8670549132957,2009.52793439789,658.204728754999,1.32121059775284,8.41146032443391,175.898973294248,818.850217532373,45.7723836590723,2.60293044380596,16.0010800289528,6.86405988817563,68.9386216056944,58.897988825271,0.0006404952241233129,0.00014715910641432473,0.02616600700693357,0.1415812043754271,0.0022600580079383085,0.0026887342412849472,0.006064592620695817,0.02500177811052189,0.019964069427516665,0.021974171612850483,0.03174456993534772,0.31875144030009606,0.006402901068882491,0.03317461704498445,0.09702707697790991,0.0990360142412174,0.08655730016512542,808.3216332275515
42299,42299,HUN,999.0,999,999,999,2018,1.36647836592308,14.6623817080839,1.38032493382539,0.09974786124551137,6.08845803600369,9.66861025277063,4.06236236545593,66.9912490085771,3.82766314990961,1.36647836592308,1214.42793133883,28.3478981696407,2285.79178101862,183.276944857856,16.3105784419927,113.781490947689,3668.59333343651,476.000761083948,9.44653688427764,9.86790200833617,296.46841063363,432.851352129302,309.859258914833,2.93543118128291,11.0938508722787,14.2110897077868,59.2473572159961,45.9973047324724,0.0010930971390289775,1.8853308939810336e-05,0.023578271353055496,0.12680982481834974,0.15372558662381156,0.04032450593548958,0.04421858828532115,0.02049664039954306,0.03734356720704518,0.020897354143246435,0.07695559787449881,0.08272387822205768,0.002818243306462902,0.02786969518651072,0.031140999730374683,0.10697645315214693,0.10326098206860601,580.6847734757077
42863,42863,IDN,999.0,999,999,999,2018,1.40223111520935,7.70557676563567,1.19045728824744,0.05144327744566457,6.00067462277785,8.11280114256606,5.34830942380803,54.1304873168137,3.03470512783969,1.40223111520935,508.467842243314,113.695565900564,1367.27123958442,213.266822715187,12.6714713046459,100.215518938579,946.843135024077,525.674197083341,11.1887151247715,11.2463874372462,217.861464020504,235.959143132571,1709.03913637623,2.61744498853065,10.4558641649509,17.2718859658029,72.2717366987537,58.9947336889943,0.0007023700660441969,0.00047088782261697505,0.009454925524935634,0.04932583511648129,0.002021043067590941,0.0010006137083964255,0.03313184230153376,0.06820793768104486,0.030818849733111373,0.04467658913843158,0.03557041289823789,0.3280304286480769,0.0061748303685407934,0.03313477116727651,0.03204760857725049,0.1931112832115108,0.08067649352325502,830.9356720173524
43427,43427,IND,999.0,999,999,999,2018,0.832645891259689,13.4320071375591,0.652240366325804,0.10980173735483056,6.09295170473388,10.6043503607002,2.18204412321427,61.6944439596449,0.907105782330334,0.832645891259689,375.06494549279,80.8720498407102,1115.88408873293,399.980906259381,11.4031954738804,89.5546641605404,2822.06050723347,422.469356956159,23.5918422173126,29.1549184330476,74.7294887989328,490.384692397772,45.2268225865397,2.76540652881772,6.67166441476405,5.9868684198145,45.3309871440438,64.2341323291089,0.0008532321033904954,0.0009699800414700724,0.002844329708887261,0.009646696136916632,0.008903856145905772,0.0006403511765605626,0.005043438433389066,0.011551501592017307,0.004064791815137345,0.0034970527303012583,0.14648159579991876,0.36351687385727205,0.003906780888078437,0.029904263719563496,0.053615328547360654,0.2017370537835577,0.04302113616544251,831.8408226684105
43991,43991,IRL,999.0,999,999,999,2018,1.76016417422663,25.5705825227788,2.02288868178911,0.3927135433725132,14.2667397870114,8.61523004418306,4.88836927270011,117.862671885485,4.54345467392121,1.76016417422663,658.035332343251,87.2589817431382,3732.49368526392,339.471775916835,10.8446492108099,163.564158710741,2412.64808409926,818.574352877226,12.9199428759897,12.7088323349837,229.99650180091,993.1796155078068,149.527774874259,2.59106787754359,13.4602083371875,15.1258089451664,68.6265784620828,47.4069185821222,0.0005067063371169137,0.0011730763685171826,0.023120869223049574,0.09529732103780424,0.04493891113010327,0.03414372118930435,0.012651131571597495,0.010500348385754168,0.029190310572598657,0.0280576935942583,0.015051018667897403,0.042762501734555106,0.010287636541025238,0.017777492329514807,0.08628009398948361,0.09299700255318732,0.06255062140171909,1253.6354650852804
44555,44555,IRN,999.0,999,999,999,2018,1.8891347841319,15.4086057757483,1.72147498161281,0.031111621730649762,8.19707688788034,7.95367036935426,1.04442469895634,79.1958008890692,2.71155725569876,1.8891347841319,665.357646081364,136.953276108102,2922.46689387425,253.86533257064,17.9363745212429,129.200647763937,2695.01523970162,760.116162987805,11.7257953926484,24.7960600907983,166.361310389992,970.421822345145,340.658596718563,2.83189000837734,9.732375283006093,10.2680956412549,68.092531876392,58.9317214151846,0.0018508329429772696,5.2745217618737474e-05,0.0039037345317201565,0.08643568189756794,0.057221912019460204,0.009295747830461313,0.011638698429604317,0.007047176179166625,0.013148326656854135,0.005342618873839068,0.04172130374863929,0.3704267120504245,0.005662354110092019,0.012486540030775201,0.022616187787770248,0.1837611637819016,0.1362766421804778,1237.119325230889
45119,45119,IRQ,999.0,999,999,999,2018,1.6814763041042,22.521829564923,1.24971959385967,0.06782856965021661,7.69996367420079,8.49334342857093,1.20517681807476,98.0987572728484,3.34139504328834,1.6814763041042,369.660101762537,163.990936081574,1848.80072139318,295.616375867048,18.6764224904748,136.344703420776,2721.61257625817,543.114084861971,4.13515432555101,14.9994852130765,248.832357496337,852.300319655752,14.8341715285802,2.74521002278977,16.1970140502161,9.726556349517352,84.5697585694638,55.7518744109945,0.0004358918803221239,0.0004416001959404096,0.020576665589049428,0.16342014818309303,0.037978804135255374,0.018050088699883664,0.08168571872333877,0.020351146614452614,0.04164681599811685,0.029740699740358215,0.0072198119774793505,0.2721824740410329,0.00973587723802558,0.02785438809157845,0.03239433629797144,0.08923877299435823,0.07921818994952684,1299.3432255701746
45683,45683,ISL,999.0,999,999,999,2018,1.75082841262082,20.0908022709013,1.79348241202424,0.28954718205136104,10.6516362466467,14.6530735444204,4.21095630981506,93.5573087913305,4.60893575660713,1.75082841262082,1615.94986756134,91.8611390922852,2786.41601948098,293.681893610273,8.07468001475719,176.566350650842,2500.12048851558,1056.98154752718,29.4560768250462,14.6783828991816,309.977149633836,1436.40985325647,995.559027253727,2.47307913330074,15.6469510167274,16.3097025652598,91.0095859794171,47.9414900034839,0.0006271638577780861,0.0010481411769035565,0.040755181400265,0.1254438060859605,0.057442067329604156,0.032089974738524804,0.017255317174039147,0.042208692232046804,0.05390517293680726,0.021869686016298226,0.06741602458879718,0.08883181166213697,0.0012373508815464352,0.004840720394333624,0.024054745181785596,0.06266735867342987,0.06875960361838167,1106.4824629725456
46247,46247,ISR,999.0,999,999,999,2018,2.02682758754111,18.9082971912254,1.52106416378908,0.08729382455674994,9.5842478169976,10.2269631534847,2.96354276043097,100.082973371218,3.25813057041977,2.02682758754111,978.874211170036,153.66456419325,2307.44928102206,296.207832574975,9.2168794248558,164.266881218481,3086.38421333278,527.305973065662,11.9766661387362,10.1635364469325,311.347523843256,1690.14638875057,95.78146264248268,2.66754122041643,15.5177943857711,8.4266864855604,67.0738821659434,51.7761901956685,0.0006977949563551216,0.0007400441056543812,0.013601697956021197,0.10248381919163468,0.08798771260257507,0.042382314617489925,0.03577118428472997,0.07494079848230255,0.07729808355598693,0.05286570631605977,0.031073814831394625,0.12972583224823928,0.016364648209628293,0.041506941898407486,0.07757343140867345,0.04898440586324154,0.07870794491485583,1701.4451247940233
46811,46811,ITA,999.0,999,999,999,2018,1.501500332332,14.8468623700759,1.62294456225939,0.0925555355932704,9.10468376310304,6.04989471989729,1.58021890368878,81.8745204522353,4.47845126611761,1.501500332332,620.321196100788,84.79016981853,2798.28907828984,254.012135005466,10.6760485266979,193.685966567823,2449.45597541403,710.957010849281,5.12466401433318,18.4200508192963,277.227106775539,335.347476242688,691.263831650673,2.49805045976113,15.0432011179251,11.5655894229335,86.1066305807291,43.9359725018975,0.00045802982462553923,0.00017574053072945428,0.012388531118545048,0.05140046486923572,0.01452882027953267,0.017611531776479398,0.012433642563189627,0.055243009254467845,0.04757300956920959,0.018253906124746592,0.008299031025599606,0.309988859895479,0.0030003890001072215,0.012399755696935959,0.029569022995900928,0.13455912542711526,0.17956159445483008,1110.5836635963542
47375,47375,JAM,999.0,999,999,999,2018,1.38084396489309,18.4403243049189,1.26084503946469,0.10429310412585135,4.5077585824899,3.56095993058041,3.00052697681733,85.8506785864217,3.26075169376563,1.38084396489309,1040.72155514906,113.014963037814,2202.18281297325,240.972080370665,9.79756649358506,125.55590687728,2340.47310371964,1350.35176238783,15.2036004297042,14.6591151533947,260.820938433715,705.284087756516,55.0458195301486,2.85396723372011,9.63332129431523,5.66431718339972,94.5005149753634,56.4134699026709,0.0004357344114834025,0.0003233518224338125,0.017251928930960662,0.26809459073673625,0.012894654270900287,0.00791797592897725,0.02148731814078262,0.037631620365516066,0.009970375047810502,0.011036486783561348,0.017731714700713008,0.2000423731845746,0.002497424559748316,0.00917676271840582,0.01625415698949597,0.12024802081773305,0.14271240646431568,1237.9271179140587
47939,47939,JOR,999.0,999,999,999,2018,1.39370019711396,10.1541331719026,1.10966631036308,0.0860146797738944,5.68828885837597,6.44816791505691,0.502804432926219,138.15128075939,3.28164164182996,1.39370019711396,575.429159047082,125.09204710975,2453.09853492844,171.285589999183,15.6301881184446,17.3587710181005,4249.25415960188,871.870436573255,25.5244490155419,53.6103635337856,375.841025409697,1195.81008857868,17.0314078690739,2.6595957819314,6.48303979528217,8.40354067158175,80.362840311175,61.9398914869285,0.0005858275298463673,0.0007216260202271971,0.026740662565007848,0.2142990524646402,0.02581406959539613,0.011351164609883066,0.01976201810654589,0.03931948400549698,0.039829166929001375,0.029318494152805734,0.017437433670352803,0.23497809275017387,0.007653224773011851,0.018892179747423965,0.01733581385162331,0.08527735822963953,0.12466965122502936,1372.8031731256629
48503,48503,JPN,999.0,999,999,999,2018,1.00844154915763,10.2813044044847,1.45542937623505,0.057524784579791335,5.38039808609772,14.6706420149727,4.47408470080044,77.8907300213171,7.2653761753307,1.00844154915763,497.194235260532,118.268831420565,2005.89141475658,159.266395383885,7.41048458358353,134.335796362356,3672.51476670532,511.932658488054,3.43220882880874,12.0569809972098,345.739720078543,1466.73707558425,636.77492664472,2.64144248458251,10.9622005277414,8.38926350087547,68.3934929309387,48.3144327005172,0.001591559674180846,0.00041684079677571867,0.012118448832354077,0.06296875131351096,0.04544756150509372,0.0016232299963182858,0.029915162333798886,0.037896603748789844,0.06775917137678482,0.011502548995539218,0.004635696408242636,0.30925767132006693,0.0018220741762350276,0.04452062778857464,0.015178095767780252,0.2135344756562732,0.08228669572988935,1323.7672916354138
49067,49067,KAZ,999.0,999,999,999,2018,2.07625264225585,26.1730074042259,1.45274358551131,0.06069391043752667,8.62999490249041,9.09258596658984,4.80972211849669,130.897377156037,3.8192872512888,2.07625264225585,1027.98715473803,23.4667185122755,2947.88242745282,269.605543314944,11.2758865131487,92.3833905209152,2894.52153539023,808.742162802905,4.74555206469398,28.6220171820365,301.512427850783,915.608351683253,208.978764230185,2.62443112806183,14.5153209849903,12.655573622332,85.8151133467454,48.4638267962747,0.0005034110500619346,0.0007555142812224755,0.005064628447014993,0.037863493581656714,0.03608580114112993,0.03169783212839025,0.0218380458317236,0.022681660053461086,0.06692486921684743,0.03069495708562015,0.025493000326164434,0.34811986979740583,0.05150546583916227,0.0046078659845872946,0.10702331331231167,0.10784137361292696,0.040604987872786116,1455.6848634499813
49631,49631,KEN,999.0,999,999,999,2018,1.35645028972874,10.5622240069823,1.23323783624933,0.11159013742095396,7.62635360924435,5.76013047042349,4.01991080359038,99.522896668736,0.62897059634855,1.35645028972874,753.842883163646,90.3966175159009,2364.46242960679,276.023403445259,10.2480328872728,58.1058679312562,891.592170251168,735.174558904196,3.15642565021946,23.3744021662678,126.702795208101,512.085472796153,16.7018176274619,2.51932568333266,13.5106526473811,10.1082893697729,51.9855106625511,63.7967385065832,0.002073016986213039,0.00043702795679590774,0.018575401067974683,0.030775977063682163,0.00574721571423413,0.0012565075570018448,0.00418625939698488,0.012761045049362556,0.017435770361411952,0.0010682646453858114,0.015001811523117928,0.2935749903728756,0.0006871618473082727,0.03305599006084623,0.03621933664705681,0.29158032916166565,0.12397375716712869,846.9165954820418
50195,50195,KGZ,999.0,999,999,999,2018,1.56618637140899,19.1929420745259,1.29019944148782,0.06445350574873096,6.53915942334699,13.9432146266893,4.01631004909591,85.662274399156,3.54946398269627,1.56618637140899,1058.00220544247,22.3587876109324,2426.28310933272,203.940744847791,10.2233007075552,74.7846107626899,2739.02297172778,740.437087841106,14.7247597316842,8.41749101971897,219.791521564812,583.727868673071,15.8882276437448,2.494342468353,21.9495641803024,10.4854416101166,72.4656683636232,51.5076853985431,0.0012200235496028955,0.0009979662776128768,0.01266396810610484,0.20482155167815322,0.043406571744768536,0.0065080197306911685,0.01651520812543618,0.0020333869113901832,0.04402671716248462,0.028842148540226223,0.05225802147036701,0.2523929564073956,0.04201493810396972,0.0069112348291869635,0.0943444582380694,0.04270377156026188,0.08388555181554766,892.3973747672862
50759,50759,KHM,999.0,999,999,999,2018,1.23460426626979,15.1132888180091,1.30999998731924,0.02754732614595682,8.37561064932154,11.866946149726,3.04554072160732,68.5901877793541,2.91445403124031,1.23460426626979,1663.8712210502,116.109394954095,2492.23537660898,236.210390840085,14.5829889709211,64.0275746497446,2764.91778557712,519.655201912701,22.0411954307087,5.61460299640142,137.045222869288,1059.21710215909,542.170184729735,2.60963228108604,8.2563436099856,13.3743771051453,65.8128545519731,59.7563088252235,0.0005911167646153384,0.0006758676195242117,0.008015225430233487,0.22090092993515809,0.0006199584410135023,0.0002895103838773183,0.016803496914841808,0.08872901057141513,0.03142350081976971,0.014546012152900172,0.020563553462609147,0.3489032428496475,0.0018980981099305046,0.004715403931166294,0.005208028566060138,0.14736240149102625,0.06120731641025445,799.7535515150369
51323,51323,KIR,999.0,999,999,999,2018,1.2213235371422,15.3751144525194,1.37339354830022,0.0251231640032248,8.3671353472242,23.0819761362584,4.36319295355176,71.2233324560681,3.28974661749311,1.2213235371422,1803.20359041494,120.404645104689,2521.16931811168,242.037682088747,10.8184353424581,94.8505936922624,2687.13651774675,541.654340333287,18.7140649148579,9.14870623538214,212.190378286831,1062.6827438161,948.736013926679,2.61496454147759,8.79122207647861,13.7600564210256,63.489938187375,57.884072937566,0.0003635251586834698,0.00011517644199878444,0.009521356834371154,0.08585585487002909,0.007377715441725369,0.002065921257573385,0.03249074551024985,0.05883211604711691,0.03527550685364355,0.031255750545457144,0.034583271807443264,0.4645481228372101,0.003064220449249736,0.02830904560084544,0.0009652442114709316,0.08523089875156571,0.09502236337814139,1031.0252254649633
51887,51887,KOR,999.0,999,999,999,2018,1.35095980182076,13.042993472036,1.3686493347332,0.11610141311960956,13.2968685227415,8.88305884984392,5.76483022023899,69.9447247549595,3.53217084358715,1.35095980182076,500.400116654066,114.580133322443,2668.22753819526,260.830609767391,10.9127274308172,126.814897907419,4238.94715438622,496.389925222271,18.4583182950755,11.3210954254508,233.866268129283,1501.01165835252,2491.12661252417,2.44985053922626,6.46404448299205,6.64257438425386,71.9384018585008,62.1905362912313,0.0004976153396209944,0.0005017513964750112,0.007942764316655557,0.03953048211280574,0.023057019315313978,0.0034227823707109017,0.020186725305605075,0.021943706509011653,0.04309244861124216,0.0020958271628561897,0.016831860382852337,0.4231157833188263,0.0015709833202183334,0.028234818129032564,0.013101271973223355,0.14065709539410334,0.09811565192183705,982.70298482303
52451,52451,KWT,999.0,999,999,999,2018,1.65056378667893,20.1245372188758,1.67696425582632,0.1254768734816341,11.1546402640302,12.9012740763022,2.87223841298694,290.029171253274,4.31497607286467,1.65056378667893,1032.03523879996,160.454794807054,3463.32732465638,340.706690489232,11.5015038270539,183.730479705146,3018.85678889005,686.220257851017,11.1049167834645,28.2634130202973,254.314645424834,1371.03035219971,94.82095379262,2.61861565205761,11.1120183952994,11.4821521952999,57.0914113440431,53.0592567563008,0.0005106333153621246,0.0005815523773677437,0.014931558370983197,0.21668295070392143,0.04144753429856075,0.012916274858869248,0.024001119685502625,0.03843291563012658,0.014449828784084297,0.02050434334917878,0.010884264979340136,0.1547943984286146,0.013728207834577207,0.024729084739607644,0.19516431129716477,0.05963515071831347,0.031128997146791338,1829.0071011573807
53015,53015,LAO,999.0,999,999,999,2018,1.10017023203093,16.4505314232031,0.973457453662208,0.032264952804716356,5.75748569035287,14.1911336591236,2.41649750004333,57.3235775842524,3.07636815149116,1.10017023203093,469.720993360787,110.36887490401,1919.78598842145,169.462842145015,10.7951243966805,73.8650532017131,5656.61460863968,317.187927522747,7.03850846733215,9.362475711505812,209.954240942793,844.071325547057,169.36132709357,2.53599781462603,7.19318411972979,10.9006218920998,92.3551427081712,69.3499398703599,0.0013169933160979022,0.0018098093325200296,0.0013272385065729575,0.051212504130556176,0.006463452239866221,0.0015148772056415983,0.015021143753278855,0.05323455187812188,0.03269148640889421,0.015611588553658969,0.0014123621747728994,0.5586815240792775,0.0005465038080630914,0.020177164852290264,1.9191997723469553e-05,0.11178843449235129,0.09490622046559635,1255.0294981646814
53579,53579,LBN,999.0,999,999,999,2018,2.20413325198193,61.5793295377044,2.4600589875623,0.05278223492484282,15.7425573191711,13.4864909761124,2.30573550715172,131.490650379465,4.7578595491483,2.20413325198193,548.239671228126,202.380428313501,8994.69197052826,409.114063761184,26.1631597294527,39.2235845503061,3529.59793817984,1194.60305407054,11.6327744521293,31.1868331079955,320.112006207043,1736.45264976006,0.721324118212097,3.04421147713956,22.360627947054,11.2373463135446,129.819723374529,43.0762320324999,0.0005615496068335214,0.0002885816010227714,0.009823058077691797,0.1498549159258504,0.04443848826172539,0.013894929778445492,0.009583692195260273,0.007082096791674144,0.014001231549417218,0.006554250934549273,0.014835075021091269,0.2636742313836309,0.02505907942514622,0.01598403294141591,0.03599920550893183,0.2036157410054066,0.1319676050670643,1722.2894745638514
54143,54143,LBR,999.0,999,999,999,2018,1.44492234850928,13.6372757291416,1.3487819318332,0.03417590863742122,8.19921107368984,9.68662950272388,1.15224047160008,88.2328627090644,2.27876487976041,1.44492234850928,1460.18916644603,93.70851586436632,2304.40863625938,278.636692200006,22.4911704811626,97.5783235636257,2134.92165701002,535.734674443792,5.771356731825,20.8399867091351,132.725443246602,740.610012797784,31.9913602152909,2.67901487989694,10.453839804965,11.8352021893747,59.6395533362132,59.4835776246903,0.00047062396300780716,0.00012879123498923107,0.01772225630010901,0.2664070596817691,0.005136891814196663,0.0013576106363815568,0.00837617628815743,0.05779330017072946,0.024227325210450543,0.045347436276870934,0.010543151012329492,0.34339320173232657,0.0024351175021922506,0.009361583162669152,0.004308778322883422,0.11986450475812051,0.04895028329539555,1012.8395359075577
