,iso3,age,female,urban,edu,year,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits
50735,KHM,999.0,0,999,999,2018,1.22744850615424,15.1179905669518,1.30451767614067,22.5826113901717,8.50893920291698,11.7018255608635,2.99341984837893,63.6983079207193,2.92727716675053,1.22744850615424,1609.9906543955,116.707936354228,2424.56270520394,236.635869238363,14.5223039012702,63.8361493595741,2759.29301109621,502.754062920782,19.5262064927297,5.43994581927498,138.270690527329,1004.72973350825,526.600128657483,2.60198945015032,8.28557870170046,13.2262720633689,65.9795870682599,59.1018230062832,0.473507463100999,0.541639511455724,6.27511025323287,192.801105968504,0.449084894538441,0.209090163122716,13.9617392278217,55.892816617339,22.7121764406767,11.7067829716326,15.5915375790635,281.339278688705,1.49290879526521,3.73821294430611,4.06489516470733,109.071109459695,44.4988603736821
50747,KHM,999.0,1,999,999,2018,1.2398350181739,15.0591967649108,1.3118662757142,21.4644779693304,8.20126939836893,12.0406209018854,3.07887683254001,73.1554682833812,2.87367974697569,1.2398350181739,1710.2821039967,114.107595857261,2544.76093253788,236.002182047301,14.5972114238757,62.2295544166764,2768.17696389741,535.035066242463,24.7826462861814,5.74463227288503,135.614817119015,1101.34667583144,539.454976973422,2.61557507931633,8.23725701091514,13.5162302666392,65.4975582154932,60.3921945839217,0.47194604683991,0.533949112470382,6.52873176586049,160.36601011597,0.540212360012815,0.252371155260636,12.9028798935266,85.3307765719206,27.4456251513291,11.2252866220829,16.9831214381368,276.609394490227,1.5382278380751,3.80415042793077,4.20524937773682,126.32941591895,53.0551004496299
51299,KIR,999.0,0,999,999,2018,1.21410362626844,15.3443204831131,1.36377749975185,25.5395884644373,8.51365411781921,22.9222394751534,4.31047189576888,66.2702380362115,3.31776265637902,1.21410362626844,1748.269213636,121.91455733231,2457.98194574323,240.905263027965,10.7554538452166,95.1205062363866,2676.12471371223,524.682225193663,16.3134439083876,8.93133395964096,213.244009097183,1009.76778889499,932.729809468587,2.60867180921216,8.80516018716027,13.5793084407645,63.5465818559122,57.2261498538642,0.364477394378901,0.11920440417883,9.51416803322061,92.96072139918772,6.58487219541737,1.8326377372823,33.251339799042,57.3976316276646,35.831926305481,32.6505431448722,34.1241807435862,484.566021898813,3.08292359031008,26.9604184020814,0.974796252765723,82.8117799598787,86.9286447898212
51311,KIR,999.0,1,999,999,2018,1.22282981214171,15.3543762036176,1.37887354244581,26.2203180431775,8.25068383962613,23.2971546396535,4.38430398043542,75.8872571577351,3.24785957701392,1.22282981214171,1864.90983189618,119.469945049863,2580.69848706567,241.584260110217,10.8802292224245,92.48623401390428,2693.52878371335,557.257528438652,21.1414494648548,9.38892359113663,210.829695435707,1106.06643811918,960.548130128466,2.62355095518426,8.73423036810664,13.8890982631566,63.3663354861325,58.5552989180393,0.384336882887561,0.118264253239741,10.0133179169533,84.1711355535562,8.51238037057783,2.40618751735639,33.6288933751711,63.7724805582765,36.7048646133063,31.3712239119099,37.0617071080204,474.945449896387,3.21632384717188,30.9363458146451,1.02135817631534,92.7178880399982,108.117646698645
51863,KOR,999.0,0,999,999,2018,1.35264554857722,12.9850612375736,1.35187054358881,104.93729132985,13.5348796229701,8.75674977077791,5.6416951960979,62.7636587894101,3.5367336881079,1.35264554857722,475.760995096085,115.079433843367,2586.06987481918,261.461402875384,10.6769198141115,126.636266995097,4246.69560901154,485.727916700765,16.0890393479114,10.8794587774212,223.282544872061,1414.22459127112,2511.9796531393,2.42065883203749,6.45527193677482,6.58646174130824,72.0942051756123,59.9975306650173,0.488601891865964,0.530680946845804,7.82144862594683,46.7041719361234,20.200838590782,2.87707562659691,19.5062480398376,21.1365529424534,44.42211357699,2.12944474317726,15.2863599294189,426.379020768763,1.4767010215891,26.3817159971314,12.3399767522438,134.890231368837,79.1427997957542
51875,KOR,999.0,1,999,999,2018,1.345063947298,13.1026641632747,1.38489913772346,123.286135826188,13.0334072456952,9.04984665485871,5.82985306379322,77.1164255529049,3.49932377087288,1.345063947298,524.630948177369,113.582581084941,2750.99504190338,259.891786189605,11.153364337024,122.510054150806,4230.72794340122,507.312668981036,21.0326998601463,11.7734111635983,244.490431765781,1591.13165408997,2468.06077657372,2.47876552267451,6.471085318871,6.69922589787014,71.7658001156113,64.3900692543848,0.489351633796793,0.455563322108777,7.78925582214709,30.9460191690822,25.1419279319081,3.85507682518603,20.1631589251815,22.0283418551696,40.2093163418185,1.98947838719167,17.7941036548219,405.359090256462,1.60645914969756,29.0820169714113,13.4336030244075,141.418516696266,113.687082396896
52427,KWT,999.0,0,999,999,2018,1.66409886519109,20.818098671427,1.72522581734877,220.541729051031,11.5697929203982,13.0125620633697,2.89186948705274,288.187415462361,4.50528943723461,1.66409886519109,1030.76995789911,164.488632219362,3470.87876023513,349.144286789557,11.9972933966054,190.839444386629,3073.03906714755,680.886445311951,10.6639622183474,28.6535019707877,263.360049605799,1341.25601608514,94.6689959431298,2.61535774353751,11.5196213351664,11.2450921100816,59.5011668493081,52.2008464507322,0.946927113930154,1.10575825699651,26.2660470850545,386.212273834872,73.7757668785516,23.2304262187436,44.3396411735836,70.6404864307748,25.797535122084,40.0747879952033,19.8264388258457,285.118469531989,25.6229848427964,45.1971762166304,365.030578203226,106.903671963445,55.7190672776601
52439,KWT,999.0,1,999,999,2018,1.61922572725124,18.8731253666,1.59967704364808,242.097089726668,10.4854136409036,12.6285664628475,2.83748913157581,293.511810689762,4.01437370594349,1.61922572725124,1023.82432856798,153.003453580465,3444.40244685958,327.00603734218,10.7432584942524,171.52213407552,2918.27037120856,690.885138298342,11.7342126062742,27.5556895537303,240.508312858143,1392.03091617145,88.8261253974085,2.62520416144307,10.5417757866896,11.8226920722796,53.2251907566312,54.4633815929646,0.909721043604824,0.987019644219211,28.1662904421889,405.16741580436,78.090818850474,23.7295481455762,43.1032368641243,69.9360203429618,27.2788566276233,33.0527452329762,19.0604710368451,279.257775853791,24.0985552712332,44.0501252707737,347.252544159995,112.483523236274,58.7195047206308
52991,LAO,999.0,0,999,999,2018,1.10146916154292,16.4613929389378,0.9563218950860252,39.4897855225569,5.85813634017301,14.0583864471777,2.40447835321682,53.4287967218541,3.09416635680656,1.10146916154292,457.859595350084,111.91000452246,1882.90660065632,169.820458427496,10.6355665495857,72.9786788783475,5419.88969130079,316.294619821642,4.52159545403792,8.73535240669386,211.421062705596,809.42471846969,168.845670452096,2.53013035063062,7.16344828915194,10.6977602611853,93.1864230980138,68.8893580370375,1.61119337603572,2.29847393246346,1.60531912565475,67.0706604906008,6.98362890927493,1.62763939230588,19.0828730567491,66.5072093759755,41.6811021130736,20.0018954438336,1.72234417058906,711.539339982823,0.686339060087736,23.5702303641158,0.0237127142566641,131.938305671218,105.293461351651
53003,LAO,999.0,1,999,999,2018,1.09398200252388,16.4098621632745,0.988972955010722,41.5362902994059,5.6707509045616,14.2819701328519,2.42004036799739,61.1761033296143,3.06679145513384,1.09398200252388,479.773824509447,108.527129824918,1951.04993135565,168.925925922919,10.9329132002064,72.0259029497492,5895.38657910723,317.234587307055,9.26035109799891,9.99027043859334,208.213165454165,876.154255936527,166.191923301251,2.54327328716384,7.18230965194049,11.0908772809333,91.6026906124872,69.79412487752,1.69271101185572,2.24776199392157,1.72137777570022,61.1107175831551,9.16251661593537,2.15098298771,18.5219713769003,66.9886790447482,40.21167823609,19.0661208842034,1.81525574521644,691.393224617442,0.684143648050417,26.5956686001767,0.0244793753797674,148.565965380196,132.926038417004
53555,LBN,999.0,0,999,999,2018,2.58031694509406,66.0887221717088,2.91888052729934,92.3073246969213,19.2212724132682,16.1297209018566,2.75001037228761,145.386440837896,5.97623908029379,2.58031694509406,656.846597528302,217.309409594773,9338.41058968934,422.046454530662,30.3858567656976,45.2598743712579,4365.28573313395,1468.92913962619,11.7242035936807,36.5049944320112,406.180137152595,1672.77422490138,0.736705924274509,2.97554132969775,23.8752177542877,10.2903441977698,156.561249201749,41.3517042392828,1.02351157594161,0.528327923957155,16.6955444740552,296.192756629288,79.9331824800147,26.8983359023182,20.653542883542,13.8192913231714,28.2602247310519,14.6320367083278,25.5743604055082,478.343353270955,46.27670550187,29.3356224582165,69.5326120974857,350.193394208663,225.439431623995
53567,LBN,999.0,1,999,999,2018,1.82446472287817,57.445838536271,1.99472114286007,89.3464155962843,12.2321557563569,10.8032739337531,1.85180172990019,117.342790759132,3.5141789171144,1.82446472287817,437.337291955044,186.560304118008,8708.42616851302,394.300047011099,21.8449574704596,32.8490593594437,2677.3610546854,916.898212725248,11.5423853920222,25.7862503924744,232.561597281152,1791.95356924482,0.707640764461846,3.11340607627229,20.8518196164745,12.1836471316267,102.883152913975,44.8374146183597,0.907394414062893,0.464561649810257,17.0564152843121,219.626144305973,72.7135119477863,20.8394534568978,12.1596378952504,10.5195723994833,19.8606381729719,7.84237715692737,25.5139042715285,429.182875628989,39.7692250643,25.6186170049166,54.1634045597911,349.997793042046,228.472658352381
54119,LBR,999.0,0,999,999,2018,1.44052657582552,13.8531384378872,1.353959148185,35.1990327695204,8.35409996615514,9.73086484047953,1.15197116845975,83.414734053194,2.36699436906684,1.44052657582552,1418.13837500702,94.629861495248,2277.35874030885,279.73536571379,22.6417742002183,96.9273578611274,2175.86441013288,528.762239176626,5.31430061166765,20.5710716506459,135.199152848448,726.633346310225,32.2139245733943,2.67071786893626,10.5859556444548,11.6343525961703,61.0949870377515,57.6686639197309,0.491814774002996,0.131068984353262,17.030972381563,276.270070634309,4.96685611633861,1.30238347675084,8.11687333113627,59.7819063093806,25.1840828033442,48.5507713377523,10.5802469735846,344.181701926478,2.46667637074376,9.526852828199273,4.54323049181175,124.710545102018,50.399293754803
54131,LBR,999.0,1,999,999,2018,1.4463145163735,13.4133710630546,1.33662531886366,33.8805611713127,8.0492848577481,9.620549169208347,1.13214987519288,93.1534378517657,2.1833147736334,1.4463145163735,1490.19683592043,91.8089676389864,2326.80456073739,277.799985264469,22.2560246553443,95.372743625772,2083.18985870694,542.562426803553,6.21594091835691,21.1231446968879,129.918084006729,752.320600182165,30.5420099138343,2.68777507399444,10.2523473476292,12.0773895645623,58.1860654524406,61.2909587164582,0.46149344440749,0.129456819093974,18.6762225432179,262.761778559133,5.4534017267905,1.4304077794222,8.80796842328262,57.204971817126,23.829374868944,43.3118236569355,10.4530091402963,351.501436545196,2.45011572871121,9.39547981967231,4.11177065254591,117.867900665088,48.871927296153
54683,LBY,999.0,0,999,999,2018,1.56368067887441,29.3465818983245,1.39212472504005,122.773809803423,4.19871857488704,10.1517815112973,0.155990132003562,81.6208082618331,3.94507879902299,1.56368067887441,1109.49433546339,163.146433330396,1888.22722341121,186.714001978795,8.32118945882916,144.021099880632,3248.54028346692,537.752803281807,10.5344809786639,28.8900789175134,266.339340980137,604.936836562738,20.5261888533452,2.55993760700814,13.7805857406291,12.7713655649567,56.3402549118661,53.5447136880103,0.971026969922878,0.650989056288674,23.3959697214889,236.296784231623,60.2532928922655,17.2199111750088,29.4305770174741,32.006586462551,37.3323009998398,17.9969679238112,14.5297633673976,445.004728368769,19.2622624566184,37.0337709285627,69.1235548049103,107.041791199871,50.0519373631333
54695,LBY,999.0,1,999,999,2018,1.47580496226575,27.5135102324547,1.31596646532786,128.379915067644,3.86911311960521,9.762659010338853,0.14492744002603,88.2355399732073,3.59905970891861,1.47580496226575,1129.07503141073,157.32983300959,1918.81407985007,180.75228353172,7.79538131848163,136.720656940362,3033.08877094146,549.775753470226,10.8156739790751,28.7732849199684,247.370499086535,646.202746177524,19.8261314792391,2.57375436094859,12.8410897183038,13.5053438202725,52.450110257229,55.5921703723765,0.961044265837825,0.638168962842649,25.0044062963871,230.016701663357,64.8372601587569,18.0099281393579,28.7423985388442,32.0613021099233,36.1512225717395,14.6563522117881,14.9950093859285,435.246362069408,18.9060681767933,36.591154066299,63.6883716313001,116.67683351276,55.1987192797406
55247,LCA,999.0,0,999,999,2018,1.11969319334886,14.2411460998564,1.07563138430232,81.5468462788165,4.28621815483336,12.0272747678342,2.65130617570548,41.7890323683033,3.09040979776472,1.11969319334886,494.37994493055,108.90671345773,1240.64173843149,187.482273356217,14.0374147487888,124.141512095429,2357.2077722052,529.770902791308,11.3297666047247,15.4996330339166,226.394324440067,432.684995583908,83.553284870763,2.46001195076274,7.72529803833253,9.72906622900594,50.4109584937178,56.7895307962075,0.388600127425945,0.0614991115225143,23.2574832823159,324.256249053749,15.645532183555,5.31604822394312,11.0622977296677,17.8738148232687,39.5248804671651,9.30889597022116,47.2701963625903,121.407808584205,0.503341727227545,56.8131200829245,19.8145670219848,89.5027728026813,73.2804716767611
55259,LCA,999.0,1,999,999,2018,1.09210257616221,13.78883937857,1.05690767836753,85.0801823946572,4.02572904077645,11.8701133644252,2.5717880835474,46.3215923607485,2.95249020345162,1.09210257616221,520.799062101642,107.298586011791,1270.50397213136,184.467982267006,13.779430152261,120.29919437296,2280.32193812696,558.436957529843,11.8245739443411,15.833460807433,217.542827733636,411.045738596329,79.4244417173646,2.4713239609119,7.6993315443406,10.2388473394493,49.1129217617566,59.021164210779,0.40296546327887,0.0622713748436168,25.2005531272051,311.170470197882,17.7905544310038,5.75099747878586,11.2729401520803,18.207689082786,38.3900296188134,8.66384249329732,50.8007881702446,124.727929408684,0.507927360939774,56.763921322508,20.1553127556462,94.254018257501,79.3523547913896
55811,LKA,999.0,0,999,999,2018,1.35634536500919,16.2536899977797,0.412281252073872,139.458242434637,7.8335337685281,6.45928560482889,1.88176671099041,43.1790570002506,2.15051370570159,1.35634536500919,1157.02881108585,107.184758209297,1111.58841191487,281.798974460548,18.4863766335762,121.661129656402,2590.98711819768,478.78812283106,12.6699628948707,11.3961175734653,83.5062284114454,304.368683958671,95.6626864278928,2.33546155645992,11.5467336045072,9.2774303301271,57.3940227272126,67.4728716176419,0.39399350248657,0.893421810663758,4.55666409703402,269.785039425098,12.2388293072526,0.99691287578943,10.4530097665521,23.595129174635,44.9703885926379,6.9545115728034,32.4532316126016,613.08017285802,9.62682089492422,89.6100123801917,11.3941798783121,200.898581685232,77.5291349407702
55823,LKA,999.0,1,999,999,2018,1.28965292551582,16.1354841436567,0.401971872538249,147.9315638861,7.40977068185361,6.35988805361973,1.86049566955747,48.5736595919475,1.62321151548761,1.28965292551582,1245.84706946593,105.976738930144,1129.58656046339,281.468221645134,20.7485551546087,115.009169106014,2534.53103427018,497.234194606281,17.001111364096,11.5945969251003,79.9346753372741,306.525358090453,95.6488071519644,2.34295363781399,11.2593434366387,9.61046686437526,58.2636679867331,69.8756239438147,0.41904656973512,0.931051004137219,4.65793477927393,257.334969699282,13.5311455702706,1.060938674991,10.6037876577447,26.1455717597589,41.2357822630581,5.7969960832561,32.9068703533181,566.665731591229,9.91467327469218,75.872462727656,10.5299286927669,190.393152688338,80.8893329955952
56375,LSO,999.0,0,999,999,2018,1.4889448286468,14.1226573507914,1.32948045408553,53.699122751165,8.39474693504833,12.2958591792341,2.33466656821264,89.7927625274862,2.30449297431531,1.4889448286468,382.571045298495,84.3103104775129,2416.62758620917,291.180447190978,33.8169386877067,79.1817423976886,2238.0339903934,540.687918189271,16.2735314087975,40.602478971891,153.624289219511,607.344296499131,5.88596023009209,2.62497343234761,10.5663815677825,11.3913989005193,56.6632969562436,57.7830396885322,0.617046160249921,0.202973461032597,13.2862140494636,437.084943151871,8.73403591017602,0.804049088583487,7.57460154695926,9.84828368075733,23.0528211374828,5.28781500651167,60.1087747171263,198.53158338048,1.730390816307,14.3195609129743,72.8086276292736,182.978282451968,68.2288804055584
56387,LSO,999.0,1,999,999,2018,1.50757655084785,13.7067989265816,1.30926381323163,58.7429782998591,8.09930462387998,12.0939835429224,2.33744618689565,99.9098505955911,2.12784241825547,1.50757655084785,402.641748790092,81.2756038049056,2461.80267886186,288.929779454488,33.0835196621814,76.7044232081442,2127.01622150472,552.574926259522,16.8863031305356,41.1667788057514,148.430798952786,634.259417649097,5.37922336151724,2.63652207008239,10.2481033178108,11.8802693228202,53.8956101233851,61.2628214240876,0.630877295873551,0.20162044887613,14.4809237907673,411.262341838507,10.2812540436174,0.860061975002902,9.60491546982914,11.0345207294672,27.6800937293104,4.60282773783035,59.8384337030228,210.881952414027,1.72568558762903,15.9586183605696,65.8510046540068,199.00119604186,69.6315272479692
56939,LTU,999.0,0,999,999,2018,1.80915319381179,21.0507845428727,1.72882536049826,629.512851410498,12.5861240290175,11.3039947401059,5.55585978046572,73.125784015633,4.17512673514501,1.80915319381179,1549.1853454672,26.7973320836609,3398.38961402568,306.534155852009,11.3180202597047,124.283013703916,3125.50152768368,800.672570939257,14.7814141591863,17.6604761554749,356.02198081485,613.516423679213,600.59413879163,2.52138244093921,15.4823883099233,13.7020157214595,97.94939576262432,43.9215135396517,0.646589595934007,2.20975788392222,32.5677100268084,53.9561604736542,95.7518825780889,28.6032526396543,48.1166809342652,29.3573201698129,151.583150087547,49.8756014783241,13.5914139264417,23.0052502351608,9.841472119929508,27.3626771688167,57.4916002995954,118.791040045266,60.2980750338926
56951,LTU,999.0,1,999,999,2018,1.70246641237141,19.3239543986799,1.64024843066347,633.802973897383,11.4650709607235,10.8184212674476,4.91526067679256,77.4382683449313,3.73580582674627,1.70246641237141,1586.48833218651,25.8315583440812,3354.33607722296,289.544376071993,10.5426685869679,109.015273180848,2742.90077289882,999.394552138239,13.5684541355531,17.3595466114706,332.143659419136,525.904834216387,487.414529671491,2.5352740310059,14.4437643971128,14.0238196605936,90.7773338582562,49.8163356229239,0.665787002457339,2.26046647685516,32.8102846601559,43.6045569522988,111.201040579717,29.9410805086603,46.0372081955644,30.3088094357622,136.52430702206,40.0960607466069,14.4621643944519,22.3471093046408,8.88772531611537,25.5525596334871,54.4687183199987,140.865899857531,77.0063783769993
57503,LUX,999.0,0,999,999,2018,1.84227809436005,27.7433649547952,1.91560181363256,133.707295960829,12.5518529161783,15.2895156544674,4.04402758614502,110.438321707722,4.70265135719361,1.84227809436005,874.135030779713,92.93838645725772,3421.92563110952,343.084125702258,12.3964880543896,202.643101219419,2965.77162690199,744.400637173525,13.7684024264687,37.8877238615827,272.945911697011,783.887525012127,200.067445266406,2.5929158247698,13.2898337825962,11.9932853953971,96.3880648311006,46.7726638899299,0.964575183957598,1.9934666690824,38.2261235581598,135.05645306373,50.6401960224024,41.2107226219019,33.2481483085976,30.2585184283784,106.110582847252,106.188047981218,29.6660613863858,155.123251135456,0.110805028671344,10.3622672982798,120.440387505265,86.4976953114148,76.2834977808309
57515,LUX,999.0,1,999,999,2018,1.75925866370461,25.5924541634001,1.84734172862478,139.453732186068,11.6289062969567,15.074320967639,3.8593256538624,119.553813836167,4.44628443946742,1.75925866370461,924.761710228615,88.6344774659208,3356.85549462486,335.158781027444,11.5701796649968,197.722548031893,2730.80525069118,776.202406785384,14.2658105247609,38.8624132722562,265.046053719936,808.898724117016,193.54005563664,2.60570488028927,13.2498777669796,12.6299394231839,89.6301918008514,49.9608841479572,1.03732331752199,1.93356381740884,41.5032114813263,117.879769458248,61.7228957951997,40.500274359918,32.4964815698538,29.5652932292475,89.3401523549654,84.027084343463,31.4151379533247,143.307715208287,0.107489446696111,9.26890387792792,108.805588291634,104.159473525158,95.3480321582603
58067,LVA,999.0,0,999,999,2018,1.91846733212281,27.7856883218566,1.59237138865498,146.943917653296,9.92565362939895,10.1020055987477,4.71291231933579,80.219390153307,4.15413619644502,1.91846733212281,1327.88093507035,25.7006155034709,3090.05750670795,256.915421996683,16.4829023033377,116.696765992566,3264.81445410471,736.175640024227,13.5090179361566,33.1867166238826,359.532278566664,874.66896140722,1052.93007422857,2.59984245674828,13.189630133336,14.6605870113577,83.4619791752406,44.034294799144,0.527823541788585,2.32297016800553,20.1046584140369,47.8367962163055,90.1606663737356,36.6831402853166,31.5829395119636,34.2280059091672,214.610120272045,68.3380034560169,67.7885111839202,35.5231424145079,7.10285789817553,10.3913753752866,107.708877426654,212.784728808962,52.5536566315699
58079,LVA,999.0,1,999,999,2018,1.80958126252597,25.5587155990801,1.50931769669689,160.118725362915,9.05723794541012,9.7004845780018,4.1513083923273,84.9104396867856,3.75935054070759,1.80958126252597,1353.70041099996,24.7834253487499,3040.56451560376,243.616342774757,15.4094527586198,105.251215463966,2901.09964856942,895.831799896751,12.316386320342,33.1338394495248,333.488356379483,751.163543320422,843.190460447395,2.61581931181772,12.3113969680447,15.0556216582079,77.4616648951204,49.9316586328952,0.543032596223308,2.34306753141972,20.1245484366466,37.4856822748878,104.36260078885,38.1196282708902,30.1613035411373,35.5435662704831,194.756978482136,51.6646280965342,75.5222035177737,34.4323104259319,6.46168405702904,9.540671745134,98.0452219093943,250.763238841596,64.770982061573
58631,MAR,999.0,0,999,999,2018,1.51769853833718,26.4665263230231,1.26938449073452,129.692620495212,7.15637125042652,6.04618138571938,2.24635498508134,88.8469976700418,5.63332864376027,1.51769853833718,971.158670881278,112.529075829538,2292.27707562557,294.237467813905,14.1123185207864,66.3935598120787,2621.98080713729,572.676391594068,13.2465971593434,43.6477017419859,214.25478325733,767.750239932773,75.2499600941841,2.47184785759514,14.5833175548441,7.64454401234612,70.1606734210328,55.0922956886307,1.08917068077553,0.570401574532659,21.8447961375992,194.577527097363,51.1987190300382,6.85463300984028,32.5010930201915,35.7786755045729,27.5251499622457,28.6227898312274,23.5818036778165,557.277844463342,15.3660754502618,38.4939036559824,62.4599310610886,150.751208867174,84.2859225987775
58643,MAR,999.0,1,999,999,2018,1.38659299749539,25.1215883728544,1.19841706185774,136.705831018909,6.67684340531054,6.05029604103127,2.09958715420903,98.0322860596058,5.2372315742429,1.38659299749539,1028.15437129939,107.409616678005,2336.63421743419,288.943759919799,13.0753734337175,61.8024473324579,2382.30140304113,575.493522824954,13.3299560218863,43.6716036912235,195.888296434732,830.091057937649,73.0294977538723,2.4835916758478,13.8586398532771,8.29347057679244,64.2407486063788,56.5484585022153,1.08741559509558,0.571022243454942,23.6425664992751,192.610279310669,55.0933098590386,7.03366706872009,31.6518097521102,35.1198557108821,25.069189513029,23.5946094526079,24.1618011237997,544.711209703885,14.9697986139901,37.864803702101,59.2726242914289,180.519807621454,107.877551196782
59195,MDA,999.0,0,999,999,2018,1.71878157877407,21.4426314695039,1.42027609706237,99.8734176724721,5.37626986852302,12.7351955439934,3.93766165371025,71.6089468785809,3.96115033633894,1.71878157877407,587.600283895096,25.9752808798613,2083.76939671576,204.152543969701,14.0178919677767,106.301222537542,2887.32937338457,626.037921118035,1.0779259774845,12.8846405984003,323.072717991806,890.470427331745,661.500062953146,2.61693992883542,19.6323435321723,11.027530952836,48.6570914235699,46.8665474591037,0.684746042388969,1.7717093639271,30.109976056817,27.1224778728812,72.002482195882,35.9366994447519,29.255805260324,28.7791148578492,97.5065358922848,73.2670350635177,60.3458276970937,126.764668039401,16.8981121820858,117.046344380574,73.6531285314937,83.6366164676271,88.0189789735421
59207,MDA,999.0,1,999,999,2018,1.63826153689653,19.8181253370689,1.35194849125943,104.011153197486,4.95683940628474,12.3980760142732,3.53019293029975,76.4180071250961,3.56830878213494,1.63826153689653,600.352987280508,25.254869888859,2063.62453351702,193.988899647525,13.174777356848,97.7450085477674,2600.90680823481,652.957783828239,0.958754286321817,12.8994341211479,302.682565284426,778.247318392021,585.581635401392,2.63552707768757,18.5812449512402,11.4132965569765,45.5161164045188,52.6193183351625,0.707787343127831,1.80294612842286,31.4083487539528,23.1989517901193,82.2014506531661,36.9851254179827,28.2508015459711,29.9990803719123,87.9999050661612,62.4574554938464,62.3251464614455,122.538801796926,16.1352596350258,108.291743977266,65.8280089050214,96.433591466521,108.058033839934
59759,MDG,999.0,0,999,999,2018,0.910197358529994,4.78134887482442,1.02060500757486,32.0691144737259,4.80009116270562,8.28589733414961,2.44354279559913,96.4149520798281,2.26088622347291,0.910197358529994,1222.84757402923,94.4062708975639,1683.38728368254,141.224558274537,6.89046320248071,76.2418819715632,1834.85088551135,267.257908521859,0.874734185854737,5.45530114747569,133.275390844369,266.508361439096,17.2884213064035,2.40922237983298,4.62562026359638,6.40479347727098,26.6352359238037,63.3734470140862,0.494463534840952,0.374957528111037,7.0829142670489,137.705820833556,4.73012457297906,1.20959291355426,3.36334317310849,41.275563855007,28.7101412051225,7.09489718880848,23.5323673131411,334.144820887628,0.851619181598304,8.0893596772986,24.5724625960358,172.817746949077,91.0646961529026
59771,MDG,999.0,1,999,999,2018,0.911860806162747,4.63473111332331,1.00701782735494,33.8164019159554,4.61425347143249,8.17817939502524,2.40901148333945,107.292803950325,2.07249479368218,0.911860806162747,1280.85278257311,92.1397026166911,1718.41664461239,140.597101950543,6.76264310786942,74.1420384252708,1744.95303344703,272.056585761295,1.11694605756685,5.60024118395897,128.180040523596,277.059584299554,16.4854023827795,2.42429570469619,4.50508028798846,6.73970740843159,25.3145838829796,66.7318194100346,0.513972749976861,0.379829633190428,7.64788614323596,131.683906991219,4.9277890010082,1.34056022947047,3.77086080977716,38.8084483409571,25.4935630493701,6.16451195290941,23.1198861124621,331.757122804518,0.841811280911391,8.08280369957642,22.2606011151291,160.580358046027,88.0788454413506
60323,MDV,999.0,0,999,999,2018,1.35250656006051,18.6525139797575,0.9737032280590812,164.792423722191,8.07422973526151,13.112793892295,2.86881074017072,46.1408003984935,2.34797163997527,1.35250656006051,860.378482881412,126.116336915585,2078.57416527383,333.980673693594,8.68772596136927,161.869101617825,3292.22157167577,506.623250445854,8.40687434709815,63.3007988960776,250.659860903819,737.165951604693,1046.70742327711,2.52343012155364,7.44294870841803,6.50246068692797,95.1829311100761,66.1947315147985,0.660939569978789,1.90599125648022,2.91558347286159,128.546541133899,19.8764954094998,3.26815783971278,15.3036540675147,39.5927752186074,29.2576446769637,16.7813647286222,143.541557242547,492.918776583919,14.9854909774522,30.340521921532,53.9341863358331,189.444170050249,230.671494143599
60335,MDV,999.0,1,999,999,2018,1.23310462330246,17.6741659370235,0.922088175035551,168.290311153094,7.44766398640468,12.6135061557566,2.7343010625052,50.0055575732624,1.75573995702509,1.23310462330246,895.839999397737,121.486479708881,2053.19132984857,317.567800817553,8.28862169525596,146.405986223892,3089.36321289164,512.713441567575,11.2197311926993,60.8495192241816,229.882629471111,726.122866589612,980.618306619567,2.53004746139406,7.34293607344005,7.01624741352425,90.52305793238112,68.6399938960704,0.647244549001111,1.80737433299625,3.34491493071596,122.487401915262,19.3311395481226,3.44891904180589,17.1306862862527,41.4842210497597,30.9073153669549,14.5931615681994,141.869007815263,388.834691702543,14.7313040876525,25.0930759406482,49.7098440481648,158.14692797748,229.216809616734
60887,MEX,999.0,0,999,999,2018,1.22104340216324,13.2710494869398,1.32881558660085,199.118214172465,5.58667985118088,5.6250272639007,2.48050458850848,94.9120104997764,2.77772823491788,1.22104340216324,781.119211763095,86.1964248746689,2075.07161115254,336.892786052929,14.2489352068814,179.657992813577,2391.74691280224,895.88290235593,15.551552900657,9.49840627489166,267.009428254681,353.456995733367,48.6578689274439,2.35000245843172,10.0933923651422,10.5689201200037,67.9454703179478,56.6528250088397,0.474690419917739,0.381649133307109,9.25305429798984,343.505880003584,16.6031855879303,12.6978118850035,39.0335898723123,8.08178794561331,50.4439999590043,18.8603284451141,4.254620931462,82.3770890085258,1.93001237743007,41.3053443327224,15.8276585388152,182.029107006632,143.33149347228
