,Unnamed: 0,iso3,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits
6203,6203,BDI,1.36127246730471,12.1484204775766,1.18570004212524,24.1885300660088,6.70816256255954,9.62792254516447,0.339191546419853,98.2737276856265,1.99766387722498,1.36127246730471,1893.40922518401,94.5428965170906,2338.40588359906,292.758104870538,8.74764392488799,89.2368137887201,1934.59513653184,452.861800341989,6.26505434530319,26.8240462144212,126.129733216299,649.698779233944,58.336617963466,2.5487969640475,11.300592917666,9.07745546960958,57.5720887628973,62.9678211675319,0.952799540045843,0.274608429623359,10.8658129943324,172.082409141577,0.794074294750275,0.439763250107561,3.50585180073866,32.8463934369064,12.0319330451934,5.66561403137968,33.0774643258076,142.157206497757,6.51109043892518,40.5285554973658,40.2750405121938,186.80612617418,73.8386441780645
6767,6767,BEL,1.5278551696009,12.7834707314408,1.97396167084378,95.24266434597368,13.2081247493231,9.34798791333297,3.92324520354555,88.7485451260731,4.55054673482057,1.5278551696009,1549.30849100955,85.8363916165544,3894.72088608902,331.628219003667,8.34770860596335,182.973634997319,2586.25477106494,798.33087815059,19.3848662421609,17.0762699695647,263.354056615381,1291.73890776677,228.921679838768,2.70001544025724,13.6457486028432,15.3475588488036,86.2830448111624,50.5098912676803,0.985461027269541,2.25258347955066,64.6998351920942,193.46503015462,21.4034061831433,64.0195411322094,9.5546073799454,19.6806016754492,57.4788036985165,28.2516931797652,66.0890451448609,56.322782939838,3.36292100574815,4.54548555225357,137.773123421287,113.152482695833,103.927446406301
7331,7331,BEN,1.51832234957833,13.7102355189073,1.1670016186044,24.4700006317055,8.24587693238641,8.84483317335316,1.88972732869037,82.8968791511701,2.19157174975238,1.51832234957833,1773.85361256152,99.6362990074008,4080.3410106102,311.893844779034,10.9094488578775,79.9102095631089,2133.07355562641,486.852278956784,25.3630576026341,14.040145116448,111.526866449551,782.623819792888,100.659092284756,2.61847366817704,13.6885835754954,7.89650845894658,49.1586939458715,62.0840914360198,0.540689070842297,0.201935242654267,12.3959330599483,171.011885033723,7.31579307626026,1.88998588707969,9.305542938550508,22.2056818942116,17.4701665701774,25.9274493557446,33.5725902258643,189.371971144328,12.9754438772722,24.7368819652686,11.34810093556,99.0747993700061,74.7789709787026
7895,7895,BFA,0.971201145017719,11.8111233326293,0.944875862678639,26.9952570872542,10.1308534617122,8.43976107126658,2.64130607808323,31.2965583577953,1.31814764101827,0.971201145017719,617.492674894258,95.8609159555287,2013.68047627528,381.235421340956,17.7223840442428,101.695309150265,1811.88679203989,444.50276472246,6.80979352205564,14.8541779266478,94.8100002255782,1038.34036387278,159.045041505629,2.66989678486189,13.7288337119348,7.81933289868739,76.5050567609976,68.6154941758736,0.720521431318043,0.307905808405983,9.13089489036971,91.27754065738172,3.0608370827917,0.520586489400283,2.80831753141754,28.7694765280126,2.83962810604524,8.11169678616953,59.3603288372977,158.210446008461,21.7684164704433,9.133057645781133,20.11924627579,27.0433690504943,34.7742152343537
8459,8459,BGD,1.1405917025571,15.0221514971268,0.480944250391321,35.9322493956416,7.53274924536079,3.62644900552774,2.37402818621116,43.2921979840795,1.51875929783094,1.1405917025571,307.786748679415,220.320720000019,1320.85973367002,336.753451586305,10.3042138932614,111.794442110332,3977.1776765833,342.984408500658,0.433690567780844,23.9357398920003,57.5155891611039,408.544017088294,99.91630946446368,2.41471600859575,3.66145783486644,3.05159605370785,45.8650788436298,74.0272279861554,0.575300225805411,0.775203104500157,3.44633711942131,9.782099996506307,2.81306996034838,0.519421558485524,10.9709557974474,41.6383555192628,7.98711319565484,0.397184670434531,35.2857430716102,593.22941336849,0.665211321808644,28.9049466105173,98.7860141396185,224.999789952963,54.7477881093362
9023,9023,BGR,2.06262587033967,37.6708062357687,0.985833941014749,131.36078374795,8.000733950376,12.7119740227143,5.40027267110549,93.83813839673732,2.68740959168377,2.06262587033967,801.734762792943,1.78930654684798,2208.82087453082,195.594203503067,8.2556723655669,24.1803104358863,2663.32908055095,445.456367704306,1.68189481068337,19.8489908490485,251.997158783908,912.439244195222,122.774026108445,3.07394427547086,10.0303208910171,12.9409505030249,61.8742094475262,52.0324632718637,0.725988544612254,1.72937362440911,41.8386082274831,48.6977422164819,502.980706668415,45.2104150241363,14.1359348386043,22.727260772657,70.440292294674,33.6121428022357,25.7889548216377,61.1464107937572,11.4996041816377,18.0935848901703,89.3543730649475,399.224163158663,95.8909898235129
9587,9587,BHR,1.716605912697,23.5547843186343,1.68619328704481,127.639692965304,9.39277481663772,14.3138077492469,0.150697244966718,138.975199492091,4.05279511362849,1.716605912697,1150.04226904227,167.01321967165,3050.07294689761,349.500241086403,12.3679802772702,152.531207447392,5031.17655219814,637.855490171916,10.5652086274715,9.37914784619034,210.275706365102,1112.45996227732,53.3676572852975,2.72404804220656,14.2621782217432,10.7159333875989,82.3856512879556,53.8597144867398,1.00827642833695,0.71611397551073,25.3723854045122,226.520368606583,65.8516278428608,18.5464299527524,31.2104703959845,35.5631330015555,39.8570995350086,25.7237187253051,15.953118314481,451.577089076351,21.4619072425758,38.7330139785563,63.4737496041235,185.169865404579,119.813558873784
10151,10151,BHS,1.1460838429787,14.5960738583827,1.26577477939244,150.337614470734,4.90720300198458,11.5211883454489,3.23406905469284,59.4259046616562,3.57211054514127,1.1460838429787,1073.47144064533,112.480630035405,1668.0521491665,155.528361167847,11.5063145616912,157.184608783917,2417.69574128811,513.754614806416,4.88849149104996,21.5741117727202,272.807405408476,854.915132060786,242.317091119154,2.63271700559189,7.4183109891693,11.0461235476638,69.38832540508,54.9132631159892,0.510727926984654,0.204850550260066,23.0625902326843,210.003713615445,23.276761706168,11.9338885424523,52.9194654271994,21.2373306202806,49.4037735163679,20.2661521826795,36.7235846856308,211.414360186892,9.94456954869087,17.9143894249535,11.7237342731471,105.552485725695,83.6849671448583
10715,10715,BIH,1.68524079397113,21.7322032662246,1.403409008212,274.174712334843,6.93875607933418,8.318911849483,4.08718050722344,87.0593296993158,3.73262416192009,1.68524079397113,1037.94487902362,24.941680162732,3276.47550002681,253.551100357651,7.35131802808133,88.191275591369,2812.88156960679,721.344844100687,3.74667597116955,18.5508168643847,324.025264868906,571.73261292287,144.210757554193,2.51446102160194,19.0720661918764,9.85912242198293,81.9240059001119,51.0710698981846,0.702732560051584,1.61062440697082,23.8084519928191,74.0279451201842,76.0152658738272,32.2300676308042,23.4007146756042,10.4096635320888,155.183789100649,27.7581836572495,45.6611694371766,148.34913303013,8.76859127875942,13.9882378949026,173.276407612735,443.601500544199,499.894640302122
11279,11279,BLR,1.98263453303637,26.9140332526236,1.62591450863027,151.016953964863,11.4606778740793,8.81856546134523,4.17802139359197,116.33082479462,4.07469098901461,1.98263453303637,925.833784488509,23.6124983849252,4105.47454341986,298.31424206705,16.34615198916,117.753473359921,3040.60636126833,780.087401695504,5.14199342232122,31.6917568476328,364.441817523031,782.644199012637,761.738370670235,2.61016647672251,14.269671206689,13.9144125060188,71.7648486001763,47.1860694023314,0.854671333433069,1.2420996239666,31.553516418395,47.77740428316,71.4761669369726,20.5653172395551,35.9293809871234,21.5129935960247,73.5287125202709,39.4728341158888,35.7400762898394,192.434051441297,10.9145544673898,75.778597740292,168.347682974576,87.0330372419083,246.338711413943
11843,11843,BLZ,1.23332416880972,16.0089206431793,1.24931113473327,133.944185825347,8.33397411010741,13.4253234601475,2.99179810529144,90.7931317080416,3.19494205430842,1.23332416880972,822.110311904483,115.954906828396,2031.09902815298,214.200541969537,13.3463556977402,130.646504456489,1977.92988974816,674.852796472377,19.3645494424584,15.9414026032433,318.74502176856,792.775004149744,125.073726910372,2.59747864651441,10.8412193177485,7.73272689605857,66.0066876900424,57.8762363831784,0.658332538363568,1.42187700175143,24.4097720163709,410.24896782074,18.7466410258418,8.48221801517105,30.1566274258787,26.317809141883,102.489063192036,56.4353508889255,27.6316605542194,245.054448541049,2.20600134625304,27.5599663237655,41.5771564516365,148.30013017592,85.6141387187004
12407,12407,BOL,1.30097092959091,11.6971321768777,1.42770212059092,79.4182571823932,7.6866168428283,4.95148939642428,2.23801634581837,70.9804758268992,3.45365288602414,1.30097092959091,670.876212109064,99.30556690209248,1891.70698943717,207.928624638617,18.1924189423032,138.118107917321,2238.71019129958,525.629794840885,7.66458670303568,8.81878513170056,280.613758439456,863.287055004888,17.0419076294154,2.59701155979941,11.1717533254905,11.4844755307065,56.2304276184657,48.8202899495434,0.62914401158098,0.441836529406543,23.9693288131226,347.705997070434,16.6373105536912,10.8270879613562,21.307860019338,13.9281741857056,96.3053378013342,16.4573798777201,29.364322920822,226.78361819528,11.6447006571747,11.2657903840414,51.7450033137605,112.136906902985,86.590890046217
12971,12971,BRA,0.921196258917887,18.3357129262435,1.37900078691786,182.358470432519,11.8534883151885,5.66881540039433,2.66343413895772,133.842762551634,5.39514117055805,0.921196258917887,595.824885975357,74.4337571326223,2214.9691875791,234.467007824768,13.1125972321056,158.065678582596,3129.64375012375,550.620692375343,12.488372718579,28.785462593131,272.405766169591,1950.01550739027,107.039468901677,2.73385158411519,10.4451005491795,10.094794691406,93.5016977940049,52.8712884604651,0.501868737953265,0.717695768764871,63.0923517438216,159.214644061195,10.1345468746552,8.56849851834209,15.557227092521,28.9171633602458,72.2596453077913,42.0306663122113,6.13785258557343,210.46508250538,0.232899208504795,82.1244080381322,22.0047013851171,93.4462762948538,85.0199978632174
13535,13535,BRB,1.16416616719235,17.3713889110577,1.19226261425276,64.5748206353605,5.20046501013495,12.0024380059666,3.09736099702014,73.860613687393,3.05563087040523,1.16416616719235,1030.11123846224,117.437755906943,1676.34140566513,250.934751545282,11.8863887217122,167.113485255625,2189.39421787361,584.023054102135,19.9473850274659,38.5961498678031,270.942398721048,259.656511149951,1547.45146106801,2.86974800477706,8.28326896822714,8.92376638407502,58.5079098392593,56.8119303939127,0.666557938034521,0.917252176712823,4.65996036361274,579.33021883572,20.5972276604685,7.79816222973414,70.8865497925629,45.8210065298308,65.8931175147277,12.4097711606324,89.9388653757158,238.606462857295,8.74931510194536,6.89395439831565,43.1843314345855,143.197065136047,129.491645466384
14099,14099,BRN,1.01455006399224,13.1435971300641,1.25641699796113,51.0330800441525,5.15835348992707,17.5944002198097,0.41377134739672,41.824534268685,3.47701119748805,1.01455006399224,558.057031283393,120.09481101109,1504.38177889196,141.398508884168,9.65417447465205,134.69878684226,2742.51092205471,414.035476940581,22.5676496386469,15.6874260216313,339.788051054698,991.259381935116,625.928719242489,2.56643502787368,10.0544975576405,12.8714095352988,79.8330903763226,58.7076563864396,0.668978225839459,1.8765444528555,10.7830981453518,190.239714917362,11.257973328955,1.18764810565715,36.4255203690438,75.411850276531,95.7437647667561,55.6338992771951,0.0538308276481342,533.314223086563,4.22032077150063,34.3251160000285,13.0259078138692,162.971973881875,82.87319255645
14663,14663,BTN,1.36166613172752,16.3443840266902,0.827373547521474,102.650856672678,7.0160768453503,10.5394823300545,0.171684249744454,46.883791392838,1.95461666230154,1.36166613172752,756.550135316754,96.694024269306,1600.56187791884,292.929028845241,9.26568710234984,109.433175026087,3129.45835002074,485.170532716223,13.8585958937981,32.3168992916801,106.55856098474,709.824235214792,113.680317765223,2.58365143917176,6.02058364566182,6.60046632650754,55.4106527497436,68.1969319949735,1.04138549435695,0.774447554902641,3.87650092685507,105.637052141754,9.425143415666072,0.966283765171046,14.3115470633673,24.5014333132131,19.328281952722,1.80306983065093,45.4200054230802,689.282073445602,6.55580685599336,70.7206622652254,92.1705896191378,297.597273278417,97.8454068725347
15227,15227,BWA,1.6772701808197,19.8582613070648,1.23832157305431,85.4567110671963,6.94505823437639,9.26860494684338,3.34138093326786,97.0635592730127,2.58034053302551,1.6772701808197,928.995497695814,85.9620903661283,1607.9125950407,306.627988313731,17.6027952753941,97.5558799024261,1932.83080439688,559.406433336798,14.8590169634284,37.3521254581782,166.715560970927,770.145853638888,36.6867758404372,2.71574096992615,11.4996929012996,8.5033211846106,86.711527112208,57.7711119762238,1.12781662850223,0.333970161690509,24.225685521187,417.008576442937,20.5945338249681,0.886524314272986,9.8947056515697,24.2177942096125,28.3031985111891,10.822939487981,71.2409849548168,136.182498896694,39.7024973806986,18.9771634645105,34.092461163931,111.96290652201,50.9212598654538
15791,15791,CAF,1.51469874145967,17.125034031771,1.15755030751641,11.4621087605763,6.65052671550639,10.3589278009128,2.09256712627346,93.9314468571124,2.31471275851696,1.51469874145967,1361.44925418792,91.3221288847628,3040.03540405739,312.429508530251,18.4958770816329,71.2970548351556,1859.56663519819,511.491650883921,0.128463044119981,23.5083580429034,147.217582365845,1066.36910044733,143.09132802492,2.73506536128787,9.79927389645988,9.0921613511993,69.7189088321812,60.8118627250923,0.484750728245087,0.493138138552991,20.4980900566066,52.2209038381664,8.01863646697095,1.28050838414028,5.92415624378615,38.4901225019648,82.0489843001046,5.74919722315748,48.3356400018507,147.390174966636,7.87416616922848,37.6858423769262,13.9808454047793,104.665160710631,99.0496401068889
16355,16355,CAN,1.79636877052433,42.2321119947365,2.06069953870908,198.164877626168,11.1666945267184,8.13432477961706,5.9698484965327,114.414504754089,4.42064917635428,1.79636877052433,841.37633992163,96.4809863529046,2832.16493583953,319.048284010311,12.3787924696305,195.922828614656,2842.78898368624,811.270480158102,9.95068228974135,15.3781811038357,277.8015411147,1692.3884649994,136.306001078751,2.53528352682272,12.0199559707882,10.9871739215021,83.9776996443303,49.5681235993765,0.636729888482861,2.73391459643807,88.7218655777404,139.080248132721,26.4130746838182,29.4847558977799,24.4019408342083,17.257465575832,44.7505479314764,23.4668029187694,59.373303852471,109.852690087895,17.3307319764595,18.8835000388869,42.9616148161946,131.642725244131,136.057729119814
16919,16919,CHE,1.86134992682571,24.2526536723478,1.70458303955489,106.705972145984,9.21859275657802,7.12868619246264,1.58522074472089,122.289472080567,4.52820168561713,1.86134992682571,585.480100570751,90.4529003179668,2587.40656802183,295.255175894401,7.01469276449842,183.128345323918,2642.94801052158,884.791253673113,5.15070345062378,15.5563640090119,251.554434626061,1336.20883284189,348.698908262828,2.65440730412331,13.5299936055903,13.587969492187,63.0193979359915,46.0480369026859,0.770417903087356,1.35733911847436,40.1188536210593,111.780915635018,65.6602870284076,28.5423470531827,15.8789576087063,40.2763867841325,47.842784429264,20.6425240219991,44.5701220583288,77.4501014226535,6.92542421033354,2.66248976292994,53.7552151658417,115.235308591019,137.964303497016
17483,17483,CHL,1.02558169946277,13.5909807971119,1.66524459694155,189.810001623346,6.02693572006382,4.14199734296875,3.17888088654402,47.9839661243368,1.4826123098424,1.02558169946277,390.986289108463,120.817172574668,2144.25383639851,98.033309295233,11.4380195248167,164.054662020606,2508.07673543521,692.855432829575,15.3779608648033,22.302638174132,344.389445010736,787.740250541086,130.27370164804,3.2190032291595,10.5780346807091,10.745743551494,85.622330328873,61.3104487895346,0.638638082894185,0.245919323541117,5.38285471930519,301.890034167711,40.6124053930838,13.7501974030365,41.7446771830956,16.5504223357963,19.7506101109997,54.0051463053842,40.2015647682695,254.217586538771,17.8910666152025,12.8880614393896,19.8577837808017,140.178367863076,108.529407776906
18047,18047,CHN,1.529242451691,18.6563016127142,1.37112024627249,35.2943572152597,12.2021147035254,8.76389477459401,4.41444964785163,84.720734377104,3.36421186723895,1.529242451691,509.272038812332,113.097432504012,3356.76861767065,269.386668757806,12.0959856403183,133.438585112707,4000.46659696667,424.794771714254,0.608700267888947,21.4035858634714,270.177967093207,2812.12528752437,67.9736668630843,2.93143996230138,8.82125327302399,10.042017165005,71.7085423018912,59.942801068222,1.12927618258612,0.372246740712741,0.48876752752232,9.79988403264427,6.97713039029984,1.71035700205136,37.5474675301966,37.926558410129,110.836541439018,4.82668073859793,6.78879475773992,395.84191112348,9.369656239277893,15.1832419719628,19.0381761892338,306.084999016725,89.4122008060292
18611,18611,CIV,1.38414272664395,14.6629739761493,1.20255445723324,32.8511983069532,7.52966934688251,7.24982833460633,0.286935514343704,78.6038749251134,2.24896718017698,1.38414272664395,3042.09633639574,97.1937904163444,4467.58332899865,315.874618300475,3.8352569307682,90.11461822546768,2023.16480883939,461.680922773052,3.21066497505625,20.7446109771301,123.704858236704,490.423459946692,55.8112205922151,2.51493514967092,13.419757952628,9.876873328115932,65.6635370175215,62.3998179459533,0.515657986186128,0.269552466355427,14.3030974290449,166.4539950152,10.3360406883044,0.570591960944847,5.25346205547643,53.1052017673916,13.1924273041915,5.55856745252641,36.6289321685183,176.004777398326,9.57252340299176,4.5502819820337,30.6758863357106,92.8013553777265,60.6914363712856
19175,19175,CMR,1.65267180723918,16.901985920015,1.1390002115394,41.2016944776474,5.31024662694513,1.8499509656819,6.22211572898885,91.041279363206,2.27718393258312,1.65267180723918,2301.40618093629,100.500750691806,3130.81824950869,361.856099592858,7.26769516809278,71.190635817918,1374.48373431179,508.093266494901,2.96409006593631,30.06331790974,105.369835598588,773.715630059023,117.601282867939,2.63360073228495,14.9658597002157,4.44016542782698,64.6838671734231,51.3237202384515,0.760239997098478,0.293368883044832,8.74572324411783,205.952255826775,4.87749252959287,1.43783203943052,8.56974125455375,41.0615370556437,12.9290914972135,3.18861050800801,68.4426000851584,298.717649094473,14.9427967035482,30.1347559061488,55.0842690680031,124.977851328008,83.2733735309439
19739,19739,COD,1.49408460830368,6.37959361718675,1.32393492885973,37.3081033786221,4.44330163325376,5.22663545068086,1.66131379273613,99.1353911021601,1.05588082882415,1.49408460830368,2839.83500390891,94.1704860435437,2729.43442981953,282.769941277187,9.57775129009176,55.3040953720255,2920.9187526232,425.691694971103,5.91380930051285,21.7830495248607,143.662076538872,729.039279981521,266.007400558774,2.63969519485622,15.853589849262,16.3917814428628,29.8601962146373,54.8128718574774,0.539270342602087,0.284071892554694,13.9572202256098,50.974731691951,6.60757238312219,0.474981080950547,1.07190845552031,43.6688610595699,11.6842907470374,30.415547801581,12.1652799977152,127.790135469823,25.9858711503437,30.8143275235012,35.1459650238395,212.61839622106,94.4749342424516
20303,20303,COG,1.67758460125712,25.6201144542966,1.03455169946459,45.5813443619287,4.84648753067326,8.88417302534252,2.28093247425236,80.480625338879,2.56119052279286,1.67758460125712,2143.22418496985,95.1110457701415,1988.06543742507,277.559911431979,5.49015796937092,56.7175912283724,1843.10681287745,476.757434425158,6.1624009287194,26.6101638223609,158.450592505697,475.413081570729,132.00307965337,2.55284475647119,14.0767316995029,9.544161345904508,81.6099136897778,61.0977762569802,0.553182326052215,0.203127768853007,22.5039751033077,260.234028924204,28.3254954339215,0.724234415557557,0.993056516153887,71.3848609135327,22.6678505348953,28.609624693904,71.5884228455237,184.246875763819,9.86741432016388,22.610524224773,39.6305884300957,141.58840371062,89.746269385447
20867,20867,COL,0.939811768727301,10.3654871626928,1.08095168862477,52.0134338420782,7.08596944265217,4.86029853415466,2.87605566465914,71.1599236280091,3.14499820014163,0.939811768727301,660.270799759127,107.885939897227,1499.6138245768,128.193877464657,9.20082676514356,166.672810719318,1128.61844737391,491.137081629294,14.1874697001292,17.9645827548482,272.411114822849,738.369089816681,115.18324232886,2.69009067263392,12.3314194465119,8.82620447378184,45.2178983261116,49.7425139646959,0.523245146242019,0.0311551512072168,55.0334595185787,722.80891011184,28.7020981658952,7.42237109344329,31.442326802211,40.4164164830753,98.386371963356,76.9449037108364,29.1653684804763,243.708289926572,45.1482623481617,25.7544882084672,46.1663717586485,96.4914944928729,100.546668601159
21431,21431,COM,1.40104856048715,12.7240536000342,1.19423326521267,52.8885945116552,7.00398389742601,11.3498333351973,0.322401800922521,97.5434896065912,2.13861021850929,1.40104856048715,1867.19550785527,95.52264100278228,2329.15000964557,295.044634699434,8.98125157054257,94.2226167339408,1961.56158745684,459.008941941095,6.17115946670297,21.6391504974712,135.833037390268,678.578004268006,64.8066301077894,2.5797289607462,11.4096742828262,9.21429310909687,56.8020383460356,61.6418865028528,1.03328377086157,0.275078408938157,23.2857257042401,212.289776410134,16.7416440469864,0.918736743122988,10.4280515582462,56.0739376397127,24.3099494936643,6.0831888992412,36.1595489224651,197.475437696871,7.89344854195949,9.62252921254142,44.3650876420198,97.0036330581891,85.338127129812
21995,21995,CPV,1.68192235624958,16.895149857135,1.29353620068773,64.1010537719844,7.86418821207778,11.8324192231967,3.6488632471965,132.827582711504,2.51118699976112,1.68192235624958,1177.36402677304,95.34232440516672,2208.62104806391,303.514863418711,11.6222047861815,128.504872256963,2128.89174598128,620.094676855506,1.87512745960341,58.8207138658809,154.65401445205,797.369373935267,159.141149281477,2.71443824854098,12.2208587373496,11.4293058810821,74.7328687853736,57.7782168625917,0.559458844877134,0.439241280138884,15.7800445857213,98.2553290587131,13.5884667740595,1.37893692573976,18.5778313915753,26.4184190158328,21.4318334396276,7.08658447119348,63.4517471116147,215.969423211804,15.0110540944604,30.9623404428347,39.850623713279,194.782589503866,237.215166328854
22559,22559,CRI,1.25834596808587,18.6578970298241,1.38312787189791,149.172909263466,8.74258766206145,5.28158294224699,3.77758757345752,59.7511057568624,3.38820846997427,1.25834596808587,1939.06173466311,116.899051802267,2287.8055788619,241.59910765411,6.48317640773448,162.816939078278,2578.37253625052,818.86921788564,13.9481498519277,23.8832115575628,295.543242374604,800.967703811155,185.000400689781,2.64265408548089,10.460140581725,10.9795336677449,67.2602300634875,55.9057941790394,0.713550931423547,0.152764815378785,27.0704031584679,220.92508048632,19.2245567112107,13.1389265418601,31.7504816263432,73.533840470611,76.1233169758358,46.0912667250457,36.8543823576072,234.899745516476,8.58101018744697,28.1633313084439,27.3500020942828,166.384419469575,130.842771556661
23123,23123,CUB,1.27633590075341,15.1196074135434,1.42948119790311,141.939480203317,8.9337611127947,7.25894090112971,2.86205337356769,82.5968003883725,3.40009886352385,1.27633590075341,1369.73848989335,108.320880348795,3365.90448054062,246.175343409957,6.88629693782576,167.759382830705,2387.12132344815,887.368334786102,15.8379055998529,7.01094787780503,379.78227363213,521.664534069796,40.8054988520966,2.59682476883829,14.1447170919529,6.66853271038375,79.5453545969327,58.3837422592262,0.547682215537974,0.148668590343498,28.0793780079685,348.446125390633,17.3292380413213,12.1136044502333,35.1127447600785,9.96900260799988,146.424883508603,40.875565885354,35.17372676733,225.518235748023,0.339240534362796,26.3213424878939,12.3425581142095,115.185409815561,130.49691305876
23687,23687,CYP,1.57721833005116,21.2416210631822,1.57117440449871,81.8968479211894,6.7917870412746,11.7299248338707,2.68041683692196,71.5347800177406,4.5456120148884,1.57721833005116,703.315301300843,88.3879771755231,2200.47218933082,246.563769697482,16.2737114885828,170.729213225166,2569.22250881547,723.636097805585,7.94168191481738,11.7174193960378,248.275515398108,1797.22847574361,317.804659713332,2.752247787311,13.6905399183225,12.2033772079575,75.8626517518841,47.7210505012439,0.869008399637264,1.17504699824771,43.5496045720886,113.89045896032,45.3576046226627,36.4607515870981,15.3607160216676,22.5828247795273,71.6875243431652,9.758993463004233,112.823475816456,92.058625534171,4.48445402699561,30.890080811718,100.131047473632,118.496849957769,59.3767124044367
24251,24251,CZE,1.5273550727,17.3806848687692,1.45359013306319,94.1788555242079,7.50998103243807,9.49126184321898,4.44978946260202,82.2468413281582,3.97392041165862,1.5273550727,1187.3957413907,25.0249364398289,2407.00924444017,203.708831683844,16.8380532592769,108.367130198136,2932.34630221408,595.077744952981,7.63972732732844,17.563638625557,312.175211699213,824.37983538622,683.932930862217,2.62893810813825,11.7408742592693,14.0757190758567,51.569264820715,46.3127093581379,0.578527825899513,0.355114742866365,22.0321358887908,53.9236115822407,101.30911044237,21.9253590533885,25.2380068304099,23.3040032208477,64.918428351418,41.7142991800311,35.4347148396837,16.9646671130383,3.04332296015121,12.5063010707605,67.8920208992601,105.592197654361,74.1121146548495
24815,24815,DEU,1.43136571739004,21.2090809394167,1.7693525217983,170.906850793326,8.94034935862956,9.01941771416289,1.72292207921019,91.8361727519503,4.74488762304273,1.43136571739004,1042.77016625651,93.5006058724227,2918.00870029714,291.605388430573,8.47914308519735,105.517900164839,2429.96653932407,1000.10988400069,8.6785621905734,25.1231362331719,275.043021936591,1328.07818671073,206.313301171944,2.65333335377675,12.5837660615809,15.0180085929091,91.0433878397149,46.1043799845647,0.601057818678927,0.9946497687263172,35.0741366295312,101.910939390266,45.5075015741524,24.2307895378632,23.4624978771086,17.8277526051347,47.6550094354821,61.9345545040261,75.4735061697233,224.159785595957,3.16637347938949,5.25373944001769,67.6151438170332,193.22235051545,140.812759477238
25379,25379,DJI,1.7635397450862,19.5677667098642,1.10811473817441,48.9497060427269,7.14599963278721,11.4518860927314,2.44724651649446,103.8713004229,2.50635724395017,1.7635397450862,1876.5598374296,90.119742657951,1274.40149926345,260.897261559812,6.67784707267602,104.699617911958,1750.24504400057,391.447856626677,21.483012330275,43.1336030635713,144.505549248273,437.858563718353,24.3928082110286,2.62070400512998,11.1289566919892,10.2617339604275,86.1965628583849,59.2683799955981,1.37765318087771,0.328426272360803,22.2636707751646,594.285421507055,10.9310038483778,1.49683434636095,29.8276738481647,35.0970636547914,21.9928338189861,22.5314826312815,79.6956375840599,233.979453715673,0.0828652714431737,198.90906235834,584.928990815016,106.357402228044,146.190041404071
25943,25943,DMA,1.22259298164125,14.1066289629969,1.36222894636594,134.635509984805,5.81593331657886,14.5173750851548,3.34340308578417,97.88122856263432,3.34178380538051,1.22259298164125,1397.16247534716,113.323087259888,3422.61631899215,246.838028655132,8.04756943621252,117.827063088436,2452.57180199534,837.133484718662,10.7630875364353,15.7626009197306,179.183383262131,536.333102612638,80.9633276532321,2.50245350397662,12.7096942749112,10.9049217326316,58.9899925599738,57.744690626584,1.04724708655551,0.029376941199213,20.646806951706,191.176574796676,18.7659650053544,11.0601208212795,16.5645664768479,17.427651418383,23.8053339151537,12.4050465304559,30.2527815841507,185.245317633099,4.44570314349344,30.5373756423485,53.2486087278779,103.057798718393,106.237945864258
26507,26507,DNK,1.66080551558505,20.1312690999939,1.98185481441553,187.417408065972,14.8401595992093,8.97588533374274,4.16052820634957,97.6315436586781,4.67117589459467,1.66080551558505,786.596002086626,84.8443210509714,3380.72794557371,335.591733687554,12.2469801824581,195.463917794601,2715.64781733736,1006.88023215502,17.6343645345193,22.7415327343388,255.393387574838,979.875770032162,314.290161497074,2.58229562236027,14.40758847337,13.8179732470643,86.6900780426473,47.5777848299479,0.890738051036184,0.569671122521395,42.5653320868402,69.9370042516472,61.2111830192789,28.4663680287027,14.8004409191606,36.287846037212,53.7886270098492,36.0542895290512,44.706938644718,16.3213676770638,8.19844329842798,23.1554267517591,45.4588533439319,121.010541489337,90.1526175014409
27071,27071,DOM,1.40395363962316,21.2074612036943,1.2578931003191,101.496764164031,6.10785525816309,4.24412298345428,3.03188571650195,119.433518580889,3.40136492601823,1.40395363962316,2438.12606392316,110.941082085184,2145.35002891137,256.287470458065,4.80480241025704,146.771786419689,2340.73806693926,736.119769611345,9.00000093486666,18.3628984739246,273.07287009428,859.212207993129,142.195873562127,2.71787139801431,10.4750807517322,10.9363764272786,69.6764415859068,55.8727356685074,0.521749664612537,0.159424893860456,54.026401798681,258.662256978524,5.529896655556,8.49760357820948,19.9380376567221,15.8604985902293,49.7280696794917,36.3934225504243,16.5203678906956,290.148551773727,1.36375244055038,45.555604128991,44.9099259509966,103.544791973758,142.833554989226
